Heathrow Airport,11/01/2021,8.8,3.2,6.7,5.1,1.1,3.1,4.3,85.12,0,,0,,,,57.6,40.6,243.3,1017.8,92,32.9,65,2.1,1,,2021-01-11T08:03:31,2021-01-11T16:16:32,0.99,Overcast,3,wind,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day.
Heathrow Airport,12/01/2021,9.3,2.5,6.7,7.1,0.7,4.5,5,88.79,6.01,,12.5,,,,48.2,33.4,242.5,1014.2,91.6,25.4,54.6,1.6,1,,2021-01-12T08:02:50,2021-01-12T16:18:00,1,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with a chance of rain throughout the day.
Heathrow Airport,13/01/2021,9.8,0.6,6,7.6,-0.8,4.4,5.4,95.79,1,,8.33,,,,31.7,22.2,231.3,1018.4,96.1,8.7,31.6,0.9,0,,2021-01-13T08:02:06,2021-01-13T16:19:29,0,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with rain in the morning and afternoon.
Heathrow Airport,14/01/2021,9.5,2.6,5.9,8.2,-0.8,3.5,5.2,95.29,14.23,,12.5,,,,,14.8,99.9,1016.7,91.6,10.4,24.1,0.7,0,,2021-01-14T08:01:20,2021-01-14T16:21:01,0.01,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with a chance of rain throughout the day.
Heathrow Airport,15/01/2021,3.7,-0.9,1.3,3.7,-2.7,-0.6,-0.1,90.85,0.2,,8.33,,,,,13,249.5,1029.8,60.4,9.8,74.4,2.4,1,,2021-01-15T08:00:30,2021-01-15T16:22:34,0.03,Rain,1,rain,"03660099999,03672099999,03781099999,03768099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,16/01/2021,8.3,0.7,5.1,6.6,-4.5,1.9,3,86.97,5.21,,8.33,,,1,38.9,22.2,214.6,1020,89.1,24.3,37.9,1.1,1,,2021-01-16T07:59:38,2021-01-16T16:24:08,0.06,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,17/01/2021,8.1,2.1,5.4,5.7,0.3,2.7,1.8,78,0,,4.17,,,,38.9,20.5,269.2,1023.6,66.6,23.3,92.9,3,2,,2021-01-17T07:58:42,2021-01-17T16:25:44,0.1,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,18/01/2021,8.1,0.9,4.7,5.2,-1.8,2,3.2,90.31,0.2,,4.17,,,,48.2,24.1,214.2,1021.3,61.7,21.9,57.5,2.1,1,,2021-01-18T07:57:44,2021-01-18T16:27:22,0.14,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,19/01/2021,11.6,8.6,10.3,11.6,6.1,8.9,8.6,88.81,1.99,,12.5,,,,64.7,35.2,218.8,1004.1,86.2,24.8,53,1.5,1,,2021-01-19T07:56:43,2021-01-19T16:29:00,0.19,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with morning rain.
Heathrow Airport,20/01/2021,10.6,8.8,9.8,10.6,4.7,7.6,8.4,91.14,1.2,,16.67,,,,61.1,38.7,190,987.4,89.5,12,18.5,0.5,0,,2021-01-20T07:55:40,2021-01-20T16:30:40,0.23,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain in the morning and afternoon.
Heathrow Airport,21/01/2021,8.1,2.7,5.8,4.7,-1.6,1.9,2,76.95,5.6,,8.33,,,,64.8,42.4,235.4,984.7,60.7,38.4,89.4,2.9,2,,2021-01-21T07:54:34,2021-01-21T16:32:21,0.28,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain clearing later.
Heathrow Airport,22/01/2021,7.8,-0.1,3.4,5.5,-3.8,0.6,1,84.97,0.2,,4.17,,,,,16.6,238.8,992.2,27.1,27.7,94.3,3.4,2,,2021-01-22T07:53:25,2021-01-22T16:34:03,0.33,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Becoming cloudy in the afternoon with afternoon rain.
Heathrow Airport,23/01/2021,4.5,-1,1.4,1.8,-3.9,-0.8,-0.2,89.22,0.6,,8.33,,,,,16.5,281.3,995.7,57.4,24.3,81.2,2.9,2,,2021-01-23T07:52:13,2021-01-23T16:35:46,0.37,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,24/01/2021,1.3,-3.4,-0.3,-0.2,-6.5,-3.3,-1.4,92.47,2.98,,8.33,,,3.02,,14.7,197,997.1,76.2,18.8,16.3,0.5,0,,2021-01-24T07:51:00,2021-01-24T16:37:30,0.41,Snow,4,snow,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,25/01/2021,5,-1.9,1,1.3,-5.8,-2.5,-2,80.98,0.2,,16.67,,,2,,18.4,285.4,1009.7,21.6,29.5,125.9,4.5,3,,2021-01-25T07:49:43,2021-01-25T16:39:15,0.44,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,26/01/2021,6.1,-2.9,2.1,5.2,-4.6,0.1,0.9,91.78,0.8,,4.17,,,2,,20.5,194.7,1015.8,82.4,17.5,48.3,1.7,1,,2021-01-26T07:48:25,2021-01-26T16:41:00,0.47,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,27/01/2021,9.8,6.3,8.3,9.1,4.7,6.8,7.7,96.23,0.8,,8.33,,,,,14.7,227.9,1011.1,93.6,11.3,39.8,1.3,1,,2021-01-27T07:47:04,2021-01-27T16:42:47,0.49,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with rain.
Heathrow Airport,28/01/2021,12.6,8.6,10.7,12.6,6.4,10.3,9.2,91.11,20.28,,16.67,,,,53.6,33.4,215.4,1001.6,82.9,18,107.4,3.5,2,,2021-01-28T07:45:41,2021-01-28T16:44:33,0.5,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with a chance of rain throughout the day.
Heathrow Airport,29/01/2021,11.1,8,9.2,11.1,5.2,7.5,7.1,86.71,10.02,,12.5,,,,51.8,33.4,242.9,998.4,75.7,20.2,76.1,2.7,2,,2021-01-29T07:44:15,2021-01-29T16:46:21,0.51,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,30/01/2021,7.3,3.1,5.1,7.3,-1.7,1.5,3.6,90.22,12.6,,16.67,,,,55.4,26,86.7,997.8,91.2,11.6,28.7,0.9,1,,2021-01-30T07:42:48,2021-01-30T16:48:09,0.52,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with a chance of rain throughout the day.
Heathrow Airport,31/01/2021,4,0.4,2.5,1.1,-2.7,-0.9,-0.3,82.23,1,,4.17,,,,,24.1,62.5,997.9,68.3,20.4,68.1,2.5,1,,2021-01-31T07:41:18,2021-01-31T16:49:57,0.54,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,01/02/2021,4.1,3.1,3.6,3.8,0.1,1.5,2.2,90.73,0.4,,4.17,,,,,14.7,185,997,99.4,8.6,27.4,1,1,,2021-02-01T07:39:47,2021-02-01T16:51:46,0.59,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with early morning rain.
Heathrow Airport,02/02/2021,12.8,3.3,9.1,12.8,-0.2,8.1,7.4,89.49,4.61,,12.5,,,,46.4,29.5,183.3,994.6,80.8,8,96.4,3.5,2,,2021-02-02T07:38:13,2021-02-02T16:53:35,0.63,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with a chance of rain throughout the day.
Heathrow Airport,03/02/2021,10.3,5.1,8.1,10.3,1.7,6,5.5,84.03,1.2,,8.33,,,,33.5,24.1,227.1,996.6,77.8,18.9,56.8,2,2,,2021-02-03T07:36:37,2021-02-03T16:55:24,0.68,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,04/02/2021,9.1,1.6,6.2,7.1,-1.2,4.3,5.4,94.59,3.01,,8.33,,,,,18.3,144.5,1008.2,57.5,14.5,65.7,2.4,2,,2021-02-04T07:35:00,2021-02-04T16:57:13,0.74,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,05/02/2021,10.6,4.7,7.3,10.6,2.4,5.6,5.8,90.5,4.02,,12.5,,,,,18.3,188.8,1008.1,65.8,25.6,136.6,4.9,3,,2021-02-05T07:33:21,2021-02-05T16:59:03,0.8,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,06/02/2021,8.3,3.3,5.9,7.4,-0.2,4.3,4.6,91.41,0.6,,12.5,,,,,16.6,160.5,1006.8,84.9,15.6,80.7,2.9,2,,2021-02-06T07:31:40,2021-02-06T17:00:53,0.85,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,07/02/2021,3.7,-0.5,1.9,0.1,-6.4,-3.1,-1.3,79.81,5.01,,12.5,,,,59.3,27.7,20.8,1004.6,82.5,14.4,69.8,2.5,2,,2021-02-07T07:29:57,2021-02-07T17:02:43,0.9,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,08/02/2021,-0.7,-1.9,-1.2,-5.4,-7.9,-6.7,-4.6,77.87,0,,0,,,1,55.5,29.5,34.2,1003.9,78.7,22.4,36,1.3,1,,2021-02-08T07:28:12,2021-02-08T17:04:33,0.94,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,09/02/2021,0.1,-1.4,-0.6,-4.2,-6.5,-5.3,-3.6,79.86,0,,0,,,1,37.1,24.1,57.9,1007,85.2,19,53.2,1.9,1,,2021-02-09T07:26:26,2021-02-09T17:06:23,0.97,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,03660099999,03672099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,10/02/2021,2.1,-2.7,-0.1,1.9,-6,-3.7,-5,70.12,0,,0,,,1,,18.4,36.7,1012.3,50.5,25.6,165.4,6,4,,2021-02-10T07:24:39,2021-02-10T17:08:13,1,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,03660099999,03672099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Becoming cloudy in the afternoon.
Heathrow Airport,11/02/2021,0.9,-3.1,-1.3,-1,-7.3,-5.1,-5.6,73.19,0,,0,,,,,25.9,88.1,1025.1,71.8,10.8,134,4.8,3,,2021-02-11T07:22:50,2021-02-11T17:10:03,1,Partially cloudy,2,partly-cloudy-day,"EGWU,03680099999,EGLL,03660099999,03672099999,03781099999,03768099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,12/02/2021,1,-2.1,-0.7,-1.1,-9.1,-5.9,-7.3,61.1,0,,0,,,,51.8,36,91.1,,88.6,10,202.8,7.3,4,,2021-02-12T07:20:59,2021-02-12T17:11:53,0,Partially cloudy,2,wind,"EGWU,EGLL,D4121,EGLC,EGLF",Partly cloudy throughout the day.
Heathrow Airport,13/02/2021,1.6,-4.1,-1.1,-3,-10.4,-6.6,-8.7,57.4,0,,0,,,,50,29.5,117.7,1031.9,83.3,27.9,194.9,6.3,4,,2021-02-13T07:19:07,2021-02-13T17:13:42,0.02,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,03660099999,D4121,03672099999,03781099999,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,14/02/2021,4.3,0.6,2.6,4.1,-4.9,-2.1,-3.8,63.64,0.4,,4.17,,,,50,31.6,146.6,1025.6,90.7,27.3,69.4,2.5,2,,2021-02-14T07:17:13,2021-02-14T17:15:32,0.04,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with late afternoon rain.
Heathrow Airport,15/02/2021,12.4,4.6,8.6,12.4,0.8,6.7,6.9,89.59,1.42,,8.33,,,,,25.8,186.3,1018.1,78.7,15.6,119.7,4.3,4,,2021-02-15T07:15:19,2021-02-15T17:17:21,0.07,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,16/02/2021,11.1,7.4,9.2,11.1,4.5,7.3,7.4,88.22,2.2,,12.5,,,,40.7,22.3,198.1,1009.9,66.3,16.2,57.1,2.1,1,,2021-02-16T07:13:23,2021-02-16T17:19:11,0.1,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,17/02/2021,10.9,7.5,9.6,10.9,4.8,8.1,7.8,88.67,1,,16.67,,,,46.4,27.7,195,1009.7,73.3,11.6,45.1,1.6,1,,2021-02-17T07:11:25,2021-02-17T17:21:00,0.14,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,18/02/2021,10.6,5.1,8.1,10.6,1,5.2,4.3,77.4,1.01,,12.5,,,,51.8,31.6,200.8,1003.8,40.8,29.2,114.6,4.5,3,,2021-02-18T07:09:27,2021-02-18T17:22:49,0.19,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,19/02/2021,11.9,4.6,8.3,11.9,1.6,5.5,5.5,83.14,0,,0,,,,45.9,31.6,176.1,1009,74,16.1,70.3,2.8,1,,2021-02-19T07:07:27,2021-02-19T17:24:38,0.24,Partially cloudy,2,wind,"EGWU,EGLL,03660099999,03672099999,03781099999,D4121,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,20/02/2021,14.1,10.9,12.6,14.1,10.9,12.6,6.8,67.78,0,,0,,,,50,25.9,175.4,1002,70.8,15.8,152.9,6.1,4,,2021-02-20T07:05:26,2021-02-20T17:26:26,0.28,Partially cloudy,2,partly-cloudy-day,"EGWU,EGLL,03680099999,03660099999,D4121,03672099999,03781099999,EGLC,EGLF,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,21/02/2021,13.3,9.1,11.1,13.3,7.8,10.9,7.9,80.86,0.2,,4.17,,,,,24.1,164,1008.2,80.3,17.1,117.4,4.6,3,,2021-02-21T07:03:24,2021-02-21T17:28:14,0.33,Rain,1,rain,"EGWU,03769099999,EGLL,03672099999,03781099999,03684099999,03772099999,03680099999,03660099999,D4121,EGLC,EGLF,03770099999",Partly cloudy throughout the day with late afternoon rain.
Heathrow Airport,22/02/2021,10.1,7.6,8.9,10.1,6.2,8.3,7.2,89.22,0.6,,8.33,,,,,11.2,203.6,1014.7,93.2,13,33.8,1.2,1,,2021-02-22T07:01:21,2021-02-22T17:30:02,0.38,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with late afternoon rain.
Heathrow Airport,23/02/2021,14.1,5.1,10,14.1,2.9,8.9,5.6,76.12,0,,0,,,,64.8,33.5,177.5,1022.9,63.8,22.6,216.3,9.3,4,,2021-02-23T06:59:18,2021-02-23T17:31:50,0.42,Partially cloudy,2,wind,"03769099999,EGWU,03680099999,EGLL,03660099999,03672099999,03781099999,D4121,03768099999,03761099999,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,24/02/2021,15.3,11.1,13,15.3,11.1,13,7.5,69.7,0,,0,,,,55.4,31.6,182.5,1022.3,70.4,30.3,158.2,6.8,3,,2021-02-24T06:57:13,2021-02-24T17:33:37,0.45,Partially cloudy,2,wind,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,25/02/2021,12.4,6.6,10.2,12.4,5.2,9.4,5.2,72.36,0,,8.33,,,,46.4,27.7,263.9,1026.8,81.9,27.8,95.9,3.8,2,,2021-02-25T06:55:07,2021-02-25T17:35:24,0.48,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,26/02/2021,12,1.6,6.3,12,-0.2,5.9,0.7,69.66,0,,4.17,,,,,13,284.9,1037.3,1.7,23.4,277.7,12,5,,2021-02-26T06:53:00,2021-02-26T17:37:11,0.5,Clear,0,clear-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day.
Heathrow Airport,27/02/2021,12.6,0.5,6.4,12.6,0.5,6.1,1.8,74.38,0.2,,4.17,,,,,11.1,162.5,1040.9,4.2,20.8,263.7,11.4,6,,2021-02-27T06:50:53,2021-02-27T17:38:58,0.5,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Clear conditions throughout the day with afternoon rain.
Heathrow Airport,28/02/2021,9.3,2.9,5.7,7.2,0.7,3.7,3,83.47,0,,0,,,,,16.6,46.1,1037.2,32.9,12.1,173.4,7.5,4,,2021-02-28T06:48:45,2021-02-28T17:40:44,0.51,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,01/03/2021,10.1,3.8,6.1,10.1,0.9,3.8,3.1,81.81,0,,0,,,,,22.3,63,1032,62,7.9,227,9,5,,2021-03-01T06:46:36,2021-03-01T17:42:30,0.53,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Clearing in the afternoon.
Heathrow Airport,02/03/2021,8.6,3.6,5.3,7.5,1.3,3.3,2.8,84.21,0,,0,,,,,13,42.1,1030,64.6,5,136.3,5.9,4,,2021-03-02T06:44:26,2021-03-02T17:44:16,0.57,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,03/03/2021,8.5,3.4,5.8,8.1,0.9,4.3,4.9,94.02,4.01,,8.33,,,,,9.4,70.9,1027.6,91.8,2.4,82.4,3.3,2,,2021-03-03T06:42:16,2021-03-03T17:46:01,0.61,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with late afternoon rain.
Heathrow Airport,04/03/2021,6.5,3.8,5.1,5.1,1,2.8,2.8,85.28,3.97,,12.5,,,,,16.6,23.3,1025.1,95.7,19.3,47,1.9,1,,2021-03-04T06:40:05,2021-03-04T17:47:47,0.67,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with rain clearing later.
Heathrow Airport,05/03/2021,5.8,1.3,4.3,2.9,-2,1.2,-2.4,62.75,0,,4.17,,,,,20.5,39.2,1031.9,80.3,33,124.2,5.4,4,,2021-03-05T06:37:53,2021-03-05T17:49:31,0.72,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,06/03/2021,6.5,1.3,3.9,4.4,-1,2,-2,66.32,0,,0,,,,,14.7,43.6,1033.8,89,40.2,112.1,4.8,2,,2021-03-06T06:35:41,2021-03-06T17:51:16,0.78,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,07/03/2021,7,0.7,3.3,6.3,-0.4,2.3,-3.6,62.06,0,,0,,,,,11.2,194.5,1027.7,57.5,26.3,196.8,8.5,5,,2021-03-07T06:33:28,2021-03-07T17:53:00,0.83,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,08/03/2021,10.5,-0.1,5.1,10.5,-1.7,4.2,-0.3,69.54,0,,0,,,,,14.7,238.4,1023.8,82.8,17.6,172.9,7.5,3,,2021-03-08T06:31:15,2021-03-08T17:54:44,0.88,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
Heathrow Airport,09/03/2021,13.1,1.1,7,13.1,-2.2,5,1.2,68.16,0,,0,,,,,24.1,250.9,1020.1,52.1,22,299.5,12.9,6,,2021-03-09T06:29:01,2021-03-09T17:56:28,0.93,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Clearing in the afternoon.
Heathrow Airport,10/03/2021,10.8,6.1,8,10.8,2.9,4.9,5.7,85.87,1.02,,8.33,,,,55.4,35.2,197.9,1007.4,90.4,12.8,44.4,1.9,1,,2021-03-10T06:26:47,2021-03-10T17:58:12,0.96,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Cloudy skies throughout the day with afternoon rain.
Heathrow Airport,11/03/2021,11.8,5.2,9.2,11.8,0.5,6.9,4.2,71.33,4.01,,16.67,,,,81.7,53.5,244.1,996.3,45.1,23,226.1,9.8,4,,2021-03-11T06:24:33,2021-03-11T17:59:55,0.99,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,12/03/2021,10.2,4.6,7.3,10.2,0.1,3.7,2.9,74.67,2,,8.33,,,,66.6,42.4,228.3,1002.1,55.4,23.7,186,8,5,,2021-03-12T06:22:18,2021-03-12T18:01:38,1,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with afternoon rain.
Heathrow Airport,13/03/2021,9.8,3.7,6.5,9.1,-0.8,2.3,1.2,70.09,4.18,,16.67,,,,92.4,46.4,253,995.9,60.8,33.6,166.3,7.2,3,,2021-03-13T06:20:02,2021-03-13T18:03:21,0,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with rain.
Heathrow Airport,14/03/2021,9.8,4.7,7.7,7,0.9,4.3,3.3,74.7,0.6,,8.33,,,,50.1,29.5,271.3,1013,63.8,29.1,143.6,6.2,3,,2021-03-14T06:17:47,2021-03-14T18:05:04,0.01,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with morning rain.
Heathrow Airport,15/03/2021,12.1,7.8,9.5,12.1,5.4,7.9,4,68.58,0.21,,12.5,,,,45.6,24.1,297.5,1020.6,81.1,23.5,179,7.7,4,,2021-03-15T06:15:31,2021-03-15T18:06:46,0.02,Rain,1,rain,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day with early morning rain.
Heathrow Airport,16/03/2021,14.1,7.2,10,14.1,4.7,8.8,5.6,74.44,0,,8.33,,,,40.7,22.3,249.9,1027.6,80.3,26.2,111.6,4.8,3,,2021-03-16T06:13:15,2021-03-16T18:08:28,0.04,Partially cloudy,2,partly-cloudy-day,"03660099999,03672099999,03781099999,D4121,03772099999,03770099999",Partly cloudy throughout the day.
